日期,code,收盘
2023-03-31,601088,22.69242801
2023-03-31,601398,3.66352874
2023-03-31,601728,5.63729544
2023-04-03,2352,49.76095118
2023-04-03,600036,28.70358995
2023-04-03,600104,13.58646138
2023-04-03,600660,30.68140152
2023-04-03,600900,19.0225151
2023-04-03,600941,81.422068
2023-04-03,601006,6.05802764
2023-04-03,601088,22.46687317
2023-04-03,601398,3.65531455
2023-04-03,601728,5.80650336
2023-04-04,2352,49.21857244
2023-04-04,600036,28.6284278
2023-04-04,600104,13.69046352
2023-04-04,600660,29.85407744
2023-04-04,600900,19.17577707
2023-04-04,600941,85.3473985
2023-04-04,601006,6.1251526
2023-04-04,601088,22.72465013
2023-04-04,601398,3.71281388
2023-04-04,601728,6.20725896
2023-04-06,2352,50.26655848
2023-04-06,600036,28.227563
2023-04-06,600104,13.52973294
2023-04-06,600660,30.07411044
2023-04-06,600900,19.1126692
2023-04-06,600941,85.3473985
2023-04-06,601006,6.09159012
2023-04-06,601088,22.49103976
2023-04-06,601398,3.72102807
2023-04-06,601728,6.16273056
2023-04-07,2352,53.318588
2023-04-07,600036,28.5115089
2023-04-07,600104,13.53918768
2023-04-07,600660,30.17092496
2023-04-07,600900,19.00448428
2023-04-07,600941,84.759038
2023-04-07,601006,6.01607454
2023-04-07,601088,22.34604022
2023-04-07,601398,3.72102807
2023-04-07,601728,6.21616464
2023-04-10,2352,52.8129807
2023-04-10,600036,28.5950224
2023-04-10,600104,13.45409502
2023-04-10,600660,30.08291176
2023-04-10,600900,19.14873084
2023-04-10,600941,85.4000875
2023-04-10,601006,5.96573082
2023-04-10,601088,22.24131833
2023-04-10,601398,3.73745645
2023-04-10,601728,6.13601352
2023-04-11,2352,51.95804472
2023-04-11,600036,28.16910355
2023-04-11,600104,13.41627606
2023-04-11,600660,29.73966028
2023-04-11,600900,19.18479248
2023-04-11,600941,83.0642085
2023-04-11,601006,5.97412144
2023-04-11,601088,22.21715174
2023-04-11,601398,3.73745645
2023-04-11,601728,5.89556016
2023-04-12,2352,52.3073734
2023-04-12,600036,28.1774549
2023-04-12,600104,13.39736658
2023-04-12,600660,29.46681936
2023-04-12,600900,19.2929774
2023-04-12,600941,85.4000875
2023-04-12,601006,6.17549632
2023-04-12,601088,22.43465105
2023-04-12,601398,3.78674159
2023-04-12,601728,6.25178736
2023-04-13,2352,51.9856233
2023-04-13,600036,28.40294135
2023-04-13,600104,13.4257308
2023-04-13,600660,29.32599824
2023-04-13,600900,19.06759215
2023-04-13,600941,83.512065
2023-04-13,601006,6.1671057
2023-04-13,601088,22.69242801
2023-04-13,601398,3.80316997
2023-04-13,601728,6.0558624
2023-04-14,2352,52.28898768
2023-04-14,600036,28.72029265
2023-04-14,600104,13.48245924
2023-04-14,600660,29.3964088
2023-04-14,600900,19.12168461
2023-04-14,600941,86.322145
2023-04-14,601006,6.2510119
2023-04-14,601088,22.8777052
2023-04-14,601398,3.80316997
2023-04-14,601728,6.13601352
2023-04-17,2352,52.28898768
2023-04-17,600036,29.396752
2023-04-17,600104,13.68100878
2023-04-17,600660,30.11811704
2023-04-17,600900,19.2028233
2023-04-17,600941,90.2826015
2023-04-17,601006,6.4188243
2023-04-17,601088,23.39325912
2023-04-17,601398,3.88531187
2023-04-17,601728,6.26069304
2023-04-18,2352,52.27979482
2023-04-18,600036,29.7976168
2023-04-18,600104,13.7566467
2023-04-18,600660,30.17972628
2023-04-18,600900,19.16676166
2023-04-18,600941,92.802892
2023-04-18,601006,6.41043368
2023-04-18,601088,23.65909161
2023-04-18,601398,3.91816863
2023-04-18,601728,6.30522144
2023-04-19,2352,51.480016
2023-04-19,600036,29.6472925
2023-04-19,600104,13.57700664
2023-04-19,600660,29.90688536
2023-04-19,600900,19.00448428
2023-04-19,600941,89.290292
2023-04-19,601006,6.3768712
2023-04-19,601088,23.59464737
2023-04-19,601398,3.90995444
2023-04-19,601728,6.02914536
2023-04-20,2352,51.020373
2023-04-20,600036,29.22137365
2023-04-20,600104,13.46354976
2023-04-20,600660,29.77486556
2023-04-20,600900,19.04956133
2023-04-20,600941,90.186005
2023-04-20,601006,6.38526182
2023-04-20,601088,23.56242525
2023-04-20,601398,3.89352606
2023-04-20,601728,6.07367376
2023-04-21,2352,50.24817276
2023-04-21,600036,28.8121575
2023-04-21,600104,13.17045282
2023-04-21,600660,29.6164418
2023-04-21,600900,18.98645346
2023-04-21,600941,88.9478135
2023-04-21,601006,6.34330872
2023-04-21,601088,23.38520359
2023-04-21,601398,3.8606693
2023-04-21,601728,5.91337152
2023-04-24,2352,50.18382274
2023-04-24,600036,28.060536
2023-04-24,600104,13.10426964
2023-04-24,600660,29.46681936
2023-04-24,600900,18.95940723
2023-04-24,600941,88.51752
2023-04-24,601006,6.35169934
2023-04-24,601088,23.28853723
2023-04-24,601398,3.87709768
2023-04-24,601728,5.93118288
2023-04-25,2352,50.3768728
2023-04-25,600036,28.41964405
2023-04-25,600104,13.03808646
2023-04-25,600660,29.11476656
2023-04-25,600900,19.08562297
2023-04-25,600941,89.483485
2023-04-25,601006,6.40204306
2023-04-25,601088,23.19187087
2023-04-25,601398,3.90174025
2023-04-25,601728,5.79759768
2023-04-26,2352,50.61588716
2023-04-26,600036,28.2442657
2023-04-26,600104,13.05699594
2023-04-26,600660,29.51962728
2023-04-26,600900,19.09463838
2023-04-26,600941,85.602062
2023-04-26,601006,6.36008996
2023-04-26,601088,23.11131557
2023-04-26,601398,3.90174025
2023-04-26,601728,5.77978632
2023-04-27,2352,52.6750878
2023-04-27,600036,27.25045505
2023-04-27,600104,13.20827178
2023-04-27,600660,29.95969328
2023-04-27,600900,19.73473249
2023-04-27,600941,87.28811
2023-04-27,601006,6.49433988
2023-04-27,601088,23.13548216
2023-04-27,601398,3.90174025
2023-04-27,601728,5.81540904
2023-04-28,2352,51.8936947
2023-04-28,600036,28.060536
2023-04-28,600104,13.35009288
2023-04-28,600660,29.8804814
2023-04-28,600900,19.72571708
2023-04-28,600941,88.798528
2023-04-28,601006,6.4607774
2023-04-28,601088,23.42548124
2023-04-28,601398,3.87709768
2023-04-28,601728,5.95789992
2023-05-04,2352,50.94683012
2023-05-04,600036,28.50315755
2023-05-04,600104,13.1893623
2023-05-04,600660,29.66924972
2023-05-04,600900,20.33876496
2023-05-04,600941,91.187096
2023-05-04,601006,6.67893352
2023-05-04,601088,23.82020221
2023-05-04,601398,4.06602405
2023-05-04,601728,5.9222772
2023-05-05,2352,50.07350842
2023-05-05,600036,28.97083315
2023-05-05,600104,13.0948149
2023-05-05,600660,29.23798504
2023-05-05,600900,19.9240561
2023-05-05,600941,89.5449555
2023-05-05,601006,6.64537104
2023-05-05,601088,24.07797917
2023-05-05,601398,4.09888081
2023-05-05,601728,5.88665448
2023-05-08,2352,46.95712888
2023-05-08,600036,29.730806
2023-05-08,600104,13.25554548
2023-05-08,600660,29.41401144
2023-05-08,600900,20.14042594
2023-05-08,600941,94.5328475
2023-05-08,601006,6.77123034
2023-05-08,601088,25.56019669
2023-05-08,601398,4.3535207
2023-05-08,601728,6.13601352
2023-05-09,2352,47.09502178
2023-05-09,600036,29.22137365
2023-05-09,600104,13.27445496
2023-05-09,600660,29.18517712
2023-05-09,600900,20.51005775
2023-05-09,600941,91.081718
2023-05-09,601006,6.56985546
2023-05-09,601088,25.51991904
2023-05-09,601398,4.32887813
2023-05-09,601728,5.9222772
2023-05-10,2352,46.6997288
2023-05-10,600036,28.728644
2023-05-10,600104,13.48245924
2023-05-10,600660,29.71325632
2023-05-10,600900,20.18550299
2023-05-10,600941,90.44945
2023-05-10,601006,6.5446836
2023-05-10,601088,25.26214208
2023-05-10,601398,4.13173757
2023-05-10,601728,6.011334
2023-05-11,2352,46.39636442
2023-05-11,600036,28.77040075
2023-05-11,600104,13.35954762
2023-05-11,600660,30.09171308
2023-05-11,600900,20.5551348
2023-05-11,600941,87.7710925
2023-05-11,601006,6.47755864
2023-05-11,601088,24.99630959
2023-05-11,601398,4.107095
2023-05-11,601728,5.8332204
2023-05-12,2352,46.39639986
2023-05-12,600036,28.4279954
2023-05-12,600104,13.24609074
2023-05-12,600660,29.80126952
2023-05-12,600900,20.65430431
2023-05-12,600941,84.425341
2023-05-12,601006,6.49433988
2023-05-12,601088,24.84325452
2023-05-12,601398,4.09066662
2023-05-12,601728,5.69072952
2023-05-15,2352,46.47954753
2023-05-15,600036,28.9791845
2023-05-15,600104,13.30281918
2023-05-15,600660,30.46136852
2023-05-15,600900,20.735443
2023-05-15,600941,85.1015165
2023-05-15,601006,6.48594926
2023-05-15,601088,24.85131005
2023-05-15,601398,4.13995176
2023-05-15,601728,5.55714432
2023-05-16,2352,45.35243467
2023-05-16,600036,29.0794007
2023-05-16,600104,13.20827178
2023-05-16,600660,30.39975928
2023-05-16,600900,20.69938136
2023-05-16,600941,82.7480745
2023-05-16,601006,6.4607774
2023-05-16,601088,25.10103148
2023-05-16,601398,4.11530919
2023-05-16,601728,5.44137048
2023-05-17,2352,45.44482097
2023-05-17,600036,28.8121575
2023-05-17,600104,13.17990756
2023-05-17,600660,30.43496456
2023-05-17,600900,20.62725808
2023-05-17,600941,79.9906835
2023-05-17,601006,6.4607774
2023-05-17,601088,24.78686581
2023-05-17,601398,4.09888081
2023-05-17,601728,5.2098228
2023-05-18,2352,45.19537796
2023-05-18,600036,28.77040075
2023-05-18,600104,13.05699594
2023-05-18,600660,30.2523282
2023-05-18,600900,20.80756628
2023-05-18,600941,81.14106
2023-05-18,601006,6.52790236
2023-05-18,601088,24.90769876
2023-05-18,601398,4.20566528
2023-05-18,601728,5.2543512
2023-05-19,2352,46.27629767
2023-05-19,600036,28.35283325
2023-05-19,600104,12.93408432
2023-05-19,600660,30.3710364
2023-05-19,600900,20.57316562
2023-05-19,600941,81.7645465
2023-05-19,601006,6.41043368
2023-05-19,601088,24.91575429
2023-05-19,601398,4.13995176
2023-05-19,601728,5.20091712
2023-05-22,2352,46.58117246
2023-05-22,600036,28.561617
2023-05-22,600104,12.99081276
2023-05-22,600660,30.498876
2023-05-22,600900,20.94279743
2023-05-22,600941,82.9588305
2023-05-22,601006,6.36848058
2023-05-22,601088,24.83519899
2023-05-22,601398,4.16459433
2023-05-22,601728,5.24544552
2023-05-23,2352,45.83284343
2023-05-23,600036,28.060536
2023-05-23,600104,12.91517484
2023-05-23,600660,30.453219
2023-05-23,600900,20.77150464
2023-05-23,600941,80.43854
2023-05-23,601006,6.30135562
2023-05-23,601088,24.77881028
2023-05-23,601398,4.04959567
2023-05-23,601728,5.0762376
2023-05-24,2352,45.0845144
2023-05-24,600036,27.50099555
2023-05-24,600104,12.6693516
2023-05-24,600660,30.2614596
2023-05-24,600900,20.40187283
2023-05-24,600941,79.2881635
2023-05-24,601006,6.18388694
2023-05-24,601088,24.31964507
2023-05-24,601398,3.90995444
2023-05-24,601728,5.02280352
2023-05-25,2352,45.19537796
2023-05-25,600036,27.0750767
2023-05-25,600104,12.49916628
2023-05-25,600660,30.1610142
2023-05-25,600900,20.4649807
2023-05-25,600941,80.350725
2023-05-25,601006,6.24262128
2023-05-25,601088,24.20686765
2023-05-25,601398,3.89352606
2023-05-25,601728,5.04952056
2023-05-26,2352,45.15842344
2023-05-26,600036,27.3423199
2023-05-26,600104,12.4802568
2023-05-26,600660,30.3071166
2023-05-26,600900,20.33876496
2023-05-26,600941,82.3441255
2023-05-26,601006,6.36848058
2023-05-26,601088,23.6027029
2023-05-26,601398,3.9428112
2023-05-26,601728,5.120766
2023-05-29,2352,44.36390126
2023-05-29,600036,27.30056315
2023-05-29,600104,12.74498952
2023-05-29,600660,30.042306
2023-05-29,600900,20.63627349
2023-05-29,600941,82.9412675
2023-05-29,601006,6.5027305
2023-05-29,601088,23.72353585
2023-05-29,601398,3.98388215
2023-05-29,601728,5.17420008
2023-05-30,2352,43.8834925
2023-05-30,600036,27.2588064
2023-05-30,600104,12.78280848
2023-05-30,600660,29.9601234
2023-05-30,600900,20.51005775
2023-05-30,600941,84.706349
2023-05-30,601006,6.45238678
2023-05-30,601088,23.49798101
2023-05-30,601398,3.95923958
2023-05-30,601728,5.343408
2023-05-31,2352,43.72643579
2023-05-31,600036,26.9748605
2023-05-31,600104,12.68826108
2023-05-31,600660,29.6222616
2023-05-31,600900,20.29368791
2023-05-31,600941,84.65366
2023-05-31,601006,6.41043368
2023-05-31,601088,22.74076119
2023-05-31,601398,3.96745377
2023-05-31,601728,5.42355912
2023-06-01,2352,43.65252675
2023-06-01,600036,26.7744281
2023-06-01,600104,12.75444426
2023-06-01,600660,29.4761592
2023-06-01,600900,20.17648758
2023-06-01,600941,86.796346
2023-06-01,601006,6.34330872
2023-06-01,601088,22.53131741
2023-06-01,601398,3.99209634
2023-06-01,601728,5.50371024
2023-06-02,2352,44.93669632
2023-06-02,600036,27.61791445
2023-06-02,600104,12.89626536
2023-06-02,600660,30.3436422
2023-06-02,600900,20.13141053
2023-06-02,600941,87.1915135
2023-06-02,601006,6.2510119
2023-06-02,601088,22.76492778
2023-06-02,601398,4.00852472
2023-06-02,601728,5.50371024
2023-06-05,2352,44.68725331
2023-06-05,600036,27.5928604
2023-06-05,600104,12.86790114
2023-06-05,600660,30.3436422
2023-06-05,600900,20.23959545
2023-06-05,600941,85.619625
2023-06-05,601006,6.26779314
2023-06-05,601088,23.00659368
2023-06-05,601398,4.07423824
2023-06-05,601728,5.4769932
2023-06-06,2352,44.49324208
2023-06-06,600036,27.61791445
2023-06-06,600104,12.73553478
2023-06-06,600660,29.9601234
2023-06-06,600900,20.12239512
2023-06-06,600941,86.3484895
2023-06-06,601006,6.22584004
2023-06-06,601088,23.61075843
2023-06-06,601398,4.07423824
2023-06-06,601728,5.4324648
2023-06-07,2352,43.83729935
2023-06-07,600036,27.8099955
2023-06-07,600104,12.70717056
2023-06-07,600660,30.0331746
2023-06-07,600900,20.14042594
2023-06-07,600941,85.9003866
2023-06-07,601006,6.36848058
2023-06-07,601088,23.61881396
2023-06-07,601398,4.11530919
2023-06-07,601728,5.45027616
2023-06-08,2352,44.39161715
2023-06-08,600036,28.4614008
2023-06-08,600104,12.86790114
2023-06-08,600660,29.9783862
2023-06-08,600900,20.42891906
2023-06-08,600941,86.8413924
2023-06-08,601006,6.48594926
2023-06-08,601088,23.8443688
2023-06-08,601398,4.18102271
2023-06-08,601728,5.49480456
2023-06-09,2352,44.41933304
2023-06-09,600036,28.1774549
2023-06-09,600104,13.0475412
2023-06-09,600660,30.1244886
2023-06-09,600900,20.60922726
2023-06-09,600941,92.00348136
2023-06-09,601006,6.49433988
2023-06-09,601088,23.72353585
2023-06-09,601398,4.16459433
2023-06-09,601728,5.85571283
2023-06-12,2352,45.06603714
2023-06-12,600036,28.16910355
2023-06-12,600104,13.11372438
2023-06-12,600660,30.635847
2023-06-12,600900,20.17648758
2023-06-12,600941,89.4403608
2023-06-12,601006,6.3768712
2023-06-12,601088,24.02964599
2023-06-12,601398,4.08245243
2023-06-12,601728,5.66623676
2023-06-13,2352,45.04755988
2023-06-13,600036,28.16910355
2023-06-13,600104,13.17045282
2023-06-13,600660,30.681504
2023-06-13,600900,20.1043643
2023-06-13,600941,87.39703392
2023-06-13,601006,6.35169934
2023-06-13,601088,23.86047986
2023-06-13,601398,4.107095
2023-06-13,601728,5.57601006
2023-06-14,2352,45.39862782
2023-06-14,600036,27.88515765
2023-06-14,600104,13.27445496
2023-06-14,600660,30.6541098
2023-06-14,600900,20.05928725
2023-06-14,600941,86.482914
2023-06-14,601006,6.30135562
2023-06-14,601088,24.19075659
2023-06-14,601398,4.00031053
2023-06-14,601728,5.45871535
2023-06-15,2352,45.86979795
2023-06-15,600036,28.1607522
2023-06-15,600104,13.36900236
2023-06-15,600660,31.3754904
2023-06-15,600900,20.08633348
2023-06-15,600941,87.08336532
2023-06-15,601006,6.26779314
2023-06-15,601088,24.16659
2023-06-15,601398,4.03316729
2023-06-15,601728,5.40457933
2023-06-16,2352,45.98066151
2023-06-16,600036,28.33613055
2023-06-16,600104,13.30281918
2023-06-16,600660,31.3024392
2023-06-16,600900,20.0142102
2023-06-16,600941,85.80180504
2023-06-16,601006,6.23423066
2023-06-16,601088,24.13436788
2023-06-16,601398,4.00852472
2023-06-16,601728,5.37751132
2023-06-19,2352,45.1769007
2023-06-19,600036,28.0438333
2023-06-19,600104,13.3784571
2023-06-19,600660,31.4211474
2023-06-19,600900,19.99617938
2023-06-19,600941,86.034816
2023-06-19,601006,6.18388694
2023-06-19,601088,24.02159046
2023-06-19,601398,3.96745377
2023-06-19,601728,5.49480603
2023-06-20,2352,44.82583276
2023-06-20,600036,27.71813065
2023-06-20,600104,13.35009288
2023-06-20,600660,31.4941986
2023-06-20,600900,19.91504069
2023-06-20,600941,84.690522
2023-06-20,601006,6.15032446
2023-06-20,601088,24.0054794
2023-06-20,601398,3.96745377
2023-06-20,601728,5.46773802
2023-06-21,2352,44.13293551
2023-06-21,600036,27.70142795
2023-06-21,600104,13.32172866
2023-06-21,600660,31.3937532
2023-06-21,600900,19.9240561
2023-06-21,600941,82.74577668
2023-06-21,601006,6.17549632
2023-06-21,601088,24.01353493
2023-06-21,601398,3.98388215
2023-06-21,601728,5.11585389
2023-06-26,2352,43.49547004
2023-06-26,600036,27.23375235
2023-06-26,600104,13.27445496
2023-06-26,600660,31.5215928
2023-06-26,600900,20.05027184
2023-06-26,600941,83.38207584
2023-06-26,601006,6.06641826
2023-06-26,601088,23.91686857
2023-06-26,601398,3.91816863
2023-06-26,601728,5.09780855
2023-06-27,2352,43.89273113
2023-06-27,600036,27.4091307
2023-06-27,600104,13.31227392
2023-06-27,600660,31.5124614
2023-06-27,600900,19.94208692
2023-06-27,600941,84.6457122
2023-06-27,601006,6.22584004
2023-06-27,601088,24.15047894
2023-06-27,601398,3.95102539
2023-06-27,601728,5.17901258
2023-06-28,2352,43.76339031
2023-06-28,600036,27.60121175
2023-06-28,600104,13.35954762
2023-06-28,600660,31.8777174
2023-06-28,600900,20.26664168
2023-06-28,600941,83.74055424
2023-06-28,601006,6.27618376
2023-06-28,601088,24.46464461
2023-06-28,601398,3.95923958
2023-06-28,601728,5.07074054
2023-06-29,2352,41.35210788
2023-06-29,600036,27.2922118
2023-06-29,600104,13.3784571
2023-06-29,600660,32.096871
2023-06-29,600900,19.95110233
2023-06-29,600941,84.26034792
2023-06-29,601006,6.27618376
2023-06-29,601088,24.28742295
2023-06-29,601398,3.92638282
2023-06-29,601728,5.11585389
2023-06-30,2352,41.65698267
2023-06-30,600036,27.3590226
2023-06-30,600104,13.39736658
2023-06-30,600660,32.736069
2023-06-30,600900,19.88799446
2023-06-30,600941,83.6150868
2023-06-30,601006,6.23423066
2023-06-30,601088,24.77075475
2023-06-30,601398,3.95923958
2023-06-30,601728,5.07976321
2023-07-03,2352,42.82105005
2023-07-03,600036,28.1607522
2023-07-03,600104,13.50136872
2023-07-03,600660,32.5625724
2023-07-03,600900,19.94208692
2023-07-03,600941,84.9593808
2023-07-03,601006,6.27618376
2023-07-03,601088,25.10103148
2023-07-03,601398,4.00852472
2023-07-03,601728,5.17901258
2023-07-04,2352,42.60856156
2023-07-04,600036,27.98537385
2023-07-04,600104,13.6620993
2023-07-04,600660,32.9278284
2023-07-04,600900,19.87897905
2023-07-04,600941,85.30889724
2023-07-04,601006,6.21744942
2023-07-04,601088,25.06075383
2023-07-04,601398,3.96745377
2023-07-04,601728,5.2331486
2023-07-05,2352,42.01728924
2023-07-05,600036,27.58450905
2023-07-05,600104,13.58646138
2023-07-05,600660,32.644755
2023-07-05,600900,19.89700987
2023-07-05,600941,84.52920672
2023-07-05,601006,6.25940252
2023-07-05,601088,25.3152403
2023-07-05,601398,3.95923958
2023-07-05,601728,5.22412593
2023-07-06,2352,41.46297144
2023-07-06,600036,27.2086983
2023-07-06,600104,13.65264456
2023-07-06,600660,32.6173608
2023-07-06,600900,19.833902
2023-07-06,600941,84.43062516
2023-07-06,601006,6.24262128
2023-07-06,601088,25.12219514
2023-07-06,601398,3.91816863
2023-07-06,601728,5.22412593
2023-07-07,2352,41.65698267
2023-07-07,600036,26.98321185
2023-07-07,600104,13.62428034
2023-07-07,600660,32.690412
2023-07-07,600900,19.833902
2023-07-07,600941,83.51650524
2023-07-07,601006,6.34330872
2023-07-07,601088,25.1836186
2023-07-07,601398,3.90995444
2023-07-07,601728,5.16998991
2023-07-10,2352,42.89495909
2023-07-10,600036,27.10013075
2023-07-10,600104,13.53918768
2023-07-10,600660,32.5717038
2023-07-10,600900,19.833902
2023-07-10,600941,83.346228
2023-07-10,601006,6.36008996
2023-07-10,601088,25.12219514
2023-07-10,601398,3.91816863
2023-07-10,601728,5.16998991
2023-07-11,2352,43.72643579
2023-07-11,600036,27.31726585
2023-07-11,600104,13.74719196
2023-07-11,600660,32.8821714
2023-07-11,600900,19.833902
2023-07-11,600941,83.6598966
2023-07-11,601006,6.30135562
2023-07-11,601088,25.01689778
2023-07-11,601398,3.96745377
2023-07-11,601728,5.1429219
2023-07-12,2352,43.37536785
2023-07-12,600036,27.726482
2023-07-12,600104,13.65264456
2023-07-12,600660,33.375267
2023-07-12,600900,19.96011774
2023-07-12,600941,81.4642164
2023-07-12,601006,6.24262128
2023-07-12,601088,24.93792476
2023-07-12,601398,3.95102539
2023-07-12,601728,4.93540049
2023-07-13,2352,43.67100401
2023-07-13,600036,28.07020125
2023-07-13,600104,13.6620993
2023-07-13,600660,33.4757124
2023-07-13,600900,20.21254922
2023-07-13,600941,82.36937436
2023-07-13,601006,6.34128803
2023-07-13,601088,25.16606904
2023-07-13,601398,4.00031053
2023-07-13,601728,5.02562719
2023-07-14,2352,43.7911062
2023-07-14,600036,28.14070725
2023-07-14,600104,13.62428034
2023-07-14,600660,33.055668
2023-07-14,600900,20.25762627
2023-07-14,600941,85.4522886
2023-07-14,601006,6.3681959
2023-07-14,601088,25.32401508
2023-07-14,601398,4.00031053
2023-07-14,601728,5.33239797
2023-07-17,2352,43.43079963
2023-07-17,600036,27.89393625
2023-07-17,600104,13.57700664
2023-07-17,600660,32.644755
2023-07-17,600900,20.23058004
2023-07-17,600941,85.38955488
2023-07-17,601006,6.43098093
2023-07-17,601088,24.35878928
2023-07-17,601398,4.00031294
2023-07-17,601728,5.28728462
2023-07-18,2352,43.31069744
2023-07-18,600036,27.7264845
2023-07-18,600104,13.69046352
2023-07-18,600660,33.0647994
2023-07-18,600900,20.20353381
2023-07-18,600941,85.23720156
2023-07-18,601006,6.49376596
2023-07-18,601088,24.42021274
2023-07-18,601398,3.97405268
2023-07-18,601728,5.21510326
2023-07-19,2352,43.5139473
2023-07-19,600036,27.8322435
2023-07-19,600104,13.81624272
2023-07-19,600660,33.1287192
2023-07-19,600900,20.2846725
2023-07-19,600941,85.362669
2023-07-19,601006,6.46685809
2023-07-19,601088,24.53428488
2023-07-19,601398,3.99155952
2023-07-19,601728,5.26923928
2023-07-20,2352,43.71719716
2023-07-20,600036,27.92918925
2023-07-20,600104,13.61306268
2023-07-20,600660,33.0647994
2023-07-20,600900,20.1945184
2023-07-20,600941,84.86079924
2023-07-20,601006,6.41304235
2023-07-20,601088,24.35878928
2023-07-20,601398,4.00906636
2023-07-20,601728,5.18803525
2023-07-21,2352,43.25526566
2023-07-21,600036,28.026135
2023-07-21,600104,13.70981508
2023-07-21,600660,32.964354
2023-07-21,600900,20.2132368
2023-07-21,600941,84.9593808
2023-07-21,601006,6.43995022
2023-07-21,601088,24.27981626
2023-07-21,601398,4.00906636
2023-07-21,601728,5.18803525
2023-07-24,2352,42.83028868
2023-07-24,600036,27.71767125
2023-07-24,600104,13.76786652
2023-07-24,600660,33.2291646
2023-07-24,600900,20.17580488
2023-07-24,600941,86.5277238
2023-07-24,601006,6.44891951
2023-07-24,601088,24.20084324
2023-07-24,601398,4.00031294
2023-07-24,601728,5.22412593
2023-07-25,2352,44.48400345
2023-07-25,600036,29.32168275
2023-07-25,600104,13.9807218
2023-07-25,600660,33.8409684
2023-07-25,600900,19.96057134
2023-07-25,600941,85.586718
2023-07-25,601006,6.41304235
2023-07-25,601088,24.77120394
2023-07-25,601398,4.04408004
2023-07-25,601728,5.25119394
2023-07-26,2352,44.6225829
2023-07-26,600036,29.39218875
2023-07-26,600104,13.9323456
2023-07-26,600660,33.8044428
2023-07-26,600900,20.01671922
2023-07-26,600941,84.7801416
2023-07-26,601006,6.38613448
2023-07-26,601088,24.9642491
2023-07-26,601398,4.05283346
2023-07-26,601728,5.15194457
2023-07-27,2352,45.07527577
2023-07-27,600036,29.6653995
2023-07-27,600104,14.14520088
2023-07-27,600660,33.740523
2023-07-27,600900,19.86699154
2023-07-27,600941,84.4216632
2023-07-27,601006,6.3681959
2023-07-27,601088,24.90282564
2023-07-27,601398,4.1141074
2023-07-27,601728,5.07074054
2023-07-28,2352,45.96218425
2023-07-28,600036,30.9345075
2023-07-28,600104,14.67733908
2023-07-28,600660,34.151436
2023-07-28,600900,19.96992932
2023-07-28,600941,85.19239176
2023-07-28,601006,6.47582738
2023-07-28,601088,24.92914998
2023-07-28,601398,4.19288818
2023-07-28,601728,5.25119394
2023-07-31,2352,45.96218425
2023-07-31,600036,31.339917
2023-07-31,600104,14.98694676
2023-07-31,600660,34.5897432
2023-07-31,600900,20.08222508
2023-07-31,600941,84.018375
2023-07-31,601006,6.42201164
2023-07-31,601088,24.90282564
2023-07-31,601398,4.17538134
2023-07-31,601728,5.12487656
2023-08-01,2352,45.99913877
2023-08-01,600036,30.83756175
2023-08-01,600104,14.8514934
2023-08-01,600660,34.3249326
2023-08-01,600900,20.32553256
2023-08-01,600941,84.50232084
2023-08-01,601006,6.44891951
2023-08-01,601088,24.95547432
2023-08-01,601398,4.18413476
2023-08-01,601728,5.16998991
2023-08-02,2352,45.01984399
2023-08-02,600036,29.99148975
2023-08-02,600104,14.83214292
2023-08-02,600660,34.4345094
2023-08-02,600900,20.20387882
2023-08-02,600941,83.69574444
2023-08-02,601006,6.39510377
2023-08-02,601088,24.49041098
2023-08-02,601398,4.08784714
2023-08-02,601728,5.11585389
2023-08-03,2352,45.65730946
2023-08-03,600036,30.564351
2023-08-03,600104,14.77409148
2023-08-03,600660,34.3249326
2023-08-03,600900,20.26938468
2023-08-03,600941,83.91083148
2023-08-03,601006,6.39510377
2023-08-03,601088,24.47286142
2023-08-03,601398,4.13161424
2023-08-03,601728,5.08878588
2023-08-04,2352,45.35243467
2023-08-04,600036,30.740616
2023-08-04,600104,14.8031172
2023-08-04,600660,34.836291
2023-08-04,600900,20.15708892
2023-08-04,600941,86.85035436
2023-08-04,601006,6.3681959
2023-08-04,601088,24.3938884
2023-08-04,601398,4.14912108
2023-08-04,601728,5.30532996
2023-08-07,2352,45.01984399
2023-08-07,600036,30.4057125
2023-08-07,600104,14.81279244
2023-08-07,600660,34.3888524
2023-08-07,600900,20.51269216
2023-08-07,600941,86.32159872
2023-08-07,601006,6.33231874
2023-08-07,601088,24.44653708
2023-08-07,601398,4.12286082
2023-08-07,601728,5.21510326
2023-08-08,2352,44.86278728
2023-08-08,600036,30.09724875
2023-08-08,600104,14.83214292
2023-08-08,600660,34.2975384
2023-08-08,600900,20.6811358
2023-08-08,600941,86.69800104
2023-08-08,601006,6.37716519
2023-08-08,601088,24.49918576
2023-08-08,601398,4.09660056
2023-08-08,601728,5.2331486
2023-08-09,2352,44.97365084
2023-08-09,600036,29.9826765
2023-08-09,600104,14.8031172
2023-08-09,600660,34.3158012
2023-08-09,600900,20.69049378
2023-08-09,600941,86.23197912
2023-08-09,601006,6.3681959
2023-08-09,601088,24.42021274
2023-08-09,601398,4.12286082
2023-08-09,601728,5.17901258
2023-08-10,2352,45.16766207
2023-08-10,600036,30.0884355
2023-08-10,600104,14.73539052
2023-08-10,600660,34.3158012
2023-08-10,600900,20.67177782
2023-08-10,600941,87.36118608
