日期,2352,600036,600104,600660,600900,600941,601006,601088,601398,601728
2025-03-14,42.6972231,42.19768464,15.5200032,57.53583198,26.57316465,102.06267495,6.29709424,34.33649373,6.351264,7.54710546
2025-03-17,42.27121906,42.08555616,15.49015704,57.2733681,26.49572009,101.56438755,6.25846176,34.20716607,6.40771968,7.53745443
2025-03-18,42.1163085,42.17899656,15.6194904,56.66407695,26.3311504,101.4973104,6.2294874,33.88384692,6.3983104,7.58570958
2025-03-19,42.1163085,43.00127208,15.52995192,53.90820621,26.74741491,101.39190345,6.24880364,33.88384692,6.46417536,7.37338692
2025-03-20,41.67094064,42.27243696,15.51005448,53.37390474,26.75709548,100.615725,6.19085492,33.94851075,6.43594752,7.24792353
2025-03-21,41.37080143,41.7678588,15.24143904,53.1489357,26.5247618,102.19682925,6.23914552,33.82842078,6.36067328,7.25757456
2025-03-24,41.16748132,42.0949002,15.21159288,54.16129638,26.8151789,101.2864965,6.21982928,34.29030528,6.41712896,7.34443383
2025-03-25,40.9544793,42.13227636,15.171798,54.20816493,27.03783201,101.4781455,6.30675236,34.87227975,6.4453568,7.30582971
2025-03-26,40.83829638,39.86167464,15.3210288,53.97382218,26.94102631,102.15849945,6.29709424,35.13093507,6.42653824,7.38303795
2025-03-27,40.98352503,40.42231704,15.41056728,54.58311333,26.88294289,102.06267495,6.36470108,35.08474662,6.46417536,7.44094413
2025-03-28,40.70274964,40.38494088,15.36082368,54.59248704,26.96038745,101.957268,6.33572672,34.94618127,6.47358464,7.45059516
2025-03-31,41.74839592,40.45034916,15.70902888,54.90181947,26.92166517,102.8771832,6.31641048,35.42654115,6.48299392,7.57605855
2025-04-01,42.36803816,40.05789948,15.63938784,54.2737809,27.0087903,102.532215,6.34538484,35.70367185,6.3983104,7.53745443
2025-04-02,41.94203412,39.92708292,15.57969552,53.75822685,26.94102631,103.1646567,6.35504296,35.70367185,6.4453568,7.60501164
2025-04-03,42.03885322,39.8523306,15.39066984,53.3364099,27.4928188,104.43912255,6.40333356,35.99004024,6.48299392,7.74977709
2025-04-07,38.79541337,38.15171532,13.84861824,50.31807528,27.42505481,103.92167025,6.24880364,34.49353446,6.36067328,7.59536061
2025-04-08,39.8894692,38.4507246,14.54502864,50.31807528,28.12205585,106.940142,6.49991476,36.19326942,6.41712896,7.93314666
2025-04-09,39.56028426,37.80598584,15.1220544,50.17746963,28.62544549,107.898387,6.52888912,36.45192474,6.3983104,8.0103549
2025-04-10,40.9544793,38.4040044,14.9728236,51.1804566,28.23822269,106.2693705,6.45162416,36.01775331,6.351264,7.89454254
2025-04-11,40.54783908,38.78711004,15.08225952,51.58352613,28.2672644,105.20571855,6.4226498,35.12169738,6.3983104,7.65326679
2025-04-14,41.28366424,38.75907792,15.420516,50.73051852,28.21886155,105.790248,6.3743592,35.6574834,6.46417536,7.61466267
2025-04-15,40.88670593,39.3384084,15.34092624,51.1804566,28.33502839,107.08387875,6.45162416,35.6574834,6.54885888,7.70152194
2025-04-16,40.92543357,39.478569,15.669234,51.44292048,28.4608758,109.2590949,6.57717972,36.45192474,6.64295168,7.83663636
2025-04-17,41.01257076,39.35709648,15.43046472,50.93674014,28.27694497,109.4890737,6.6158122,36.28564632,6.6335424,7.77873018
2025-04-18,41.69998637,39.945771,15.2712852,50.72114481,28.63512606,109.99694355,6.53854724,36.2117448,6.71822592,7.69187091
2025-04-21,41.47730244,39.50660112,15.28123392,51.92097969,28.37375067,108.1858605,6.519231,35.95308948,6.6335424,7.65326679
2025-04-22,42.0194894,39.25431204,15.20164416,52.43653374,28.39311181,108.19544295,6.52888912,35.69443416,6.7276352,7.59536061
2025-04-23,41.83553311,39.23562396,15.33097752,53.30828877,28.2672644,106.2118758,6.52888912,35.60205726,6.68999808,7.48919928
2025-04-24,42.0194894,39.44119284,15.45036216,53.41139958,28.51895922,105.8477427,6.5675216,35.97156486,6.81231872,7.49885031
2025-04-25,41.98076176,39.31972032,15.63938784,53.44889442,28.57704264,106.31728275,6.49025664,35.73138492,6.78409088,7.4312931
2025-04-28,41.84521502,39.5720094,15.41056728,53.41139958,28.77065404,107.5725837,6.53854724,35.103222,6.85936512,7.48919928
2025-04-29,41.98076176,39.244968,15.51005448,54.48937623,28.51895922,108.42542175,6.53854724,35.35263963,6.84054656,7.46024619
2025-04-30,42.13567232,38.06761896,16.15672128,54.48000252,28.5576815,107.56300125,6.26811988,35.3803527,6.59590528,7.42164207
2025-05-06,42.4067658,38.65629348,16.29600336,54.367518,28.24790326,108.3391797,6.35504296,35.42654115,6.56767744,7.50850134
2025-05-07,42.53263063,39.26365608,16.38554184,53.95507476,28.41247295,109.5274035,6.40333356,35.82376182,6.68999808,7.63396473
2025-05-08,42.14535423,39.9924912,16.45518288,54.59248704,28.37375067,108.67456545,6.41299168,35.61129495,6.68999808,7.53745443
2025-05-09,42.28090097,40.62788592,16.4651316,54.28296792,28.60608435,109.23034755,6.43230792,35.87918796,6.74645376,7.53745443
2025-05-12,41.77744165,40.9268952,16.3656444,55.01809008,28.59640378,108.9524565,6.40333356,35.62053264,6.73704448,7.5278034
2025-05-13,41.99044367,41.63704224,16.54472136,54.5538024,28.79001518,108.69373035,6.49991476,36.07317945,6.80290944,7.48919928
2025-05-14,42.59072209,41.87064324,16.59446496,54.39903984,29.11915456,109.2016002,6.49025664,36.28564632,6.80290944,7.59536061
2025-05-15,42.38740198,41.97342768,16.63425984,54.81496422,29.38052995,108.88537935,6.48059852,37.00618614,6.84054656,7.64361576
2025-05-16,41.77744165,41.36606508,16.80338808,55.19219796,29.1385157,109.01953365,6.45162416,36.45192474,6.73704448,7.54710546
2025-05-19,41.632213,40.96427136,16.59446496,54.96972678,29.49669679,109.47949125,6.44196604,36.19326942,6.69940736,7.49885031
2025-05-20,44.39155735,41.0203356,16.72379832,55.55008638,29.69998876,110.6772975,6.4226498,36.16555635,6.70881664,7.58570958
2025-05-21,45.0208815,41.0203356,16.77354192,55.29859722,29.8161556,110.198175,6.4226498,37.0431369,6.71822592,7.64361576
2025-05-22,44.77883375,41.59032204,17.05210608,57.068694,30.03880871,110.03527335,6.4709404,37.3202676,6.69940736,7.6243137
2025-05-23,44.17855533,41.1604962,16.78349064,58.3261398,29.51605793,109.431579,6.40333356,36.6736293,6.66177024,7.64361576
2025-05-26,44.16887342,40.9268952,16.3656444,57.83283414,29.37084938,109.814877,6.39367544,36.60896547,6.6335424,7.57605855
2025-05-27,43.92682567,40.87083096,16.2164136,56.6817876,29.29340482,111.0605955,6.46128228,36.50735088,6.64295168,7.65326679
2025-05-28,45.19515588,40.81476672,16.09702896,56.7301509,29.55478021,110.05443825,6.49025664,36.77524389,6.6335424,7.63396473
2025-05-29,45.04024532,40.61854188,16.14677256,56.4399711,29.32244653,110.1406803,6.52888912,36.75676851,6.62413312,7.75942812
2025-05-30,44.68201465,40.58116572,16.12687512,56.07241002,29.2353214,111.95176335,6.519231,36.54430164,6.65236096,7.74977709
2025-06-03,46.39571272,41.08574388,15.18174672,56.16913662,29.18691855,112.7662716,6.48059852,36.18403173,6.68999808,7.67256885
2025-06-04,45.74702475,41.16984024,15.31108008,55.134162,28.93522373,112.71835935,6.4226498,36.29488401,6.66177024,7.61466267
2025-06-05,45.87288958,41.45950548,15.34092624,56.04339204,28.8480986,113.31247125,6.4226498,36.3041217,6.67117952,7.68221988
2025-06-06,45.4081579,41.55294588,15.25138776,55.98535608,29.03202943,113.94767709,6.519231,36.52582626,6.6805888,7.74012606
2025-06-09,45.29197498,41.6744184,15.60954168,55.6661583,29.02234886,111.70996008,6.52888912,36.4888755,6.66177024,7.720824
2025-06-10,44.96279004,41.73982668,15.51005448,55.40499648,29.07075171,110.72301939,6.48059852,36.62744085,6.6805888,7.60501164
2025-06-11,45.4081579,42.33784524,15.95774688,56.49800706,29.21596026,110.77187784,6.45162416,36.6736293,6.69940736,7.57572328
2025-06-12,47.22835698,42.26309292,16.0671828,56.08208268,29.22564083,109.09114716,6.41299168,36.04546638,6.68999808,7.43904786
2025-06-13,47.43167709,42.21637272,16.03733664,55.8112482,29.64190534,109.65790518,6.38401732,36.26717094,6.67117952,7.48786051
2025-06-16,48.2159118,42.77701512,15.88810584,56.0530647,29.48701622,110.47872714,6.44196604,36.06394176,6.71822592,7.56596075
2025-06-17,48.09972888,42.96389592,15.88810584,55.3276152,29.69030819,110.3223801,6.46128228,36.4888755,6.74645376,7.57572328
2025-06-18,48.55477865,42.8424234,15.68913144,55.58877702,29.72903047,110.18557644,6.45162416,36.23022018,6.821728,7.62453593
2025-06-19,47.59626956,42.63685452,15.51005448,54.9890721,29.73871104,110.1269463,6.44196604,36.38726091,6.8687744,7.65382352
2025-06-20,49.03887415,42.97323996,15.45036216,55.7628849,29.4289328,111.48521121,6.44196604,36.43344936,6.93463936,7.7123987
2025-06-23,48.3127309,43.216185,15.50010576,54.93103614,29.67094705,109.9315125,6.46128228,36.81219465,7.07577856,7.67334858
2025-06-24,49.0872837,43.683387,15.99754176,55.58877702,29.60318306,110.10740292,6.43230792,36.81219465,7.17928064,7.72216123
2025-06-25,48.69032539,44.38419,16.1169264,56.09175534,29.89360016,110.2246632,6.45162416,37.08932535,7.21691776,7.69287364
2025-06-26,47.58658765,44.73926352,15.9676956,55.11481668,30.11625327,110.70347601,6.43230792,36.98771076,7.26396416,7.64406099
2025-06-27,47.14121979,43.18815288,15.95774688,55.48237776,29.25468254,109.60904673,6.38401732,36.88609617,7.05696,7.56596075
2025-06-30,47.20899316,42.9358638,15.9676956,55.14383466,29.17723798,109.98037095,6.3743592,37.44959526,7.14164352,7.56596075
2025-07-01,47.6349972,43.4030658,15.87815712,55.00841742,29.39989109,109.99014264,6.34538484,37.81910286,7.20750848,7.55619822
2025-07-02,46.73457957,43.8235476,16.0174392,55.25990658,29.28372425,109.33543941,6.36470108,38.37336426,7.22632704,7.54643569
2025-07-03,45.94066295,43.55257044,16.19651616,55.33728786,29.12883513,108.6611928,6.33572672,37.3202676,7.18868992,7.49762304
